# 2023-01-10T14:05:24+00:00
# Header Rows: 22
# File Format: 2
# Device: mini
# Serial: S9332
# Firmware: 1035
# Software: 1.0.3
# Sensitivity: 10
# PMT Gain: 1
# Scanrange [ps]: 5000
# Average: 0
# Triggermode: OFF
# Triggerfrequency [Hz]: 0
# ACFFWHM [ps]: 0.265
# Fittype: Gaussian
# Fit Pulse Duration [ps]: 0.188
# FWHM Valid: TRUE
# FIT MSE: 3.407087568636E-7
# Amplitude: 0.094469
# ==========
Delay[ps]	Intensity [arb.u.]	Fit [arb.u.]
1.974584395367E-1	2.291984083247E-2	2.285435822937E-2
1.996041851245E-1	2.148471267721E-2	2.224904481331E-2
2.017850804717E-1	2.156913198046E-2	2.164929375337E-2
2.039226929206E-1	2.106261616096E-2	2.107648236344E-2
2.060980377667E-1	1.962748800571E-2	2.050872165268E-2
2.083058636115E-1	2.021842312846E-2	1.994798415656E-2
2.104373599416E-1	1.895213357970E-2	1.942130440932E-2
2.126186243369E-1	1.793910194070E-2	1.889709265934E-2
2.147824556060E-1	1.789689228907E-2	1.839166133446E-2
2.169290021362E-1	1.726374751470E-2	1.790445229069E-2
2.191274699191E-1	1.717932821145E-2	1.741991400921E-2
2.212613476623E-1	1.713711855982E-2	1.696341048149E-2
2.234419255188E-1	1.637734483057E-2	1.651075628397E-2
2.256315060059E-1	1.523768423669E-2	1.607009603538E-2
2.277573018183E-1	1.418244294606E-2	1.565535162548E-2
2.299401218947E-1	1.506884563019E-2	1.524266767225E-2
2.320939567454E-1	1.405581399118E-2	1.484833356198E-2
2.342452252517E-1	1.426686224931E-2	1.446700082596E-2
2.364252817158E-1	1.422465259768E-2	1.409310328873E-2
2.385551109870E-1	1.346487886843E-2	1.373977401196E-2
2.407316601564E-1	1.219858931967E-2	1.339065620878E-2
2.429129957775E-1	1.266289548755E-2	1.305265189597E-2
2.450210395765E-1	1.152323489367E-2	1.273706603035E-2
2.472086921921E-1	1.110113837742E-2	1.242080688214E-2
2.493736637742E-1	1.051020325467E-2	1.211884882674E-2
2.515145151403E-1	1.089009011929E-2	1.183078701756E-2
2.537073308204E-1	1.160765419692E-2	1.154633192522E-2
2.558376584403E-1	1.084788046767E-2	1.128000491799E-2
2.580003885008E-1	1.126997698392E-2	1.101947827169E-2
2.602013112503E-1	1.089009011929E-2	1.076427991312E-2
2.623365539242E-1	9.201704054288E-3	1.052601829550E-2
2.645068352126E-1	1.000368743517E-2	1.029300156209E-2
2.666754615457E-1	8.821817189661E-3	1.006912969443E-2
2.688200107242E-1	9.032865447787E-3	9.856312598708E-3
2.709979940718E-1	1.046799360304E-2	9.648650935978E-3
2.731254621804E-1	8.948446144537E-3	9.453811872433E-3
2.753141742233E-1	8.737397886411E-3	9.261376657646E-3
2.774869946226E-1	8.104253112033E-3	9.078134595383E-3
2.796049392902E-1	8.062043460408E-3	8.906767146207E-3
2.817887002005E-1	7.935414505533E-3	8.737332022284E-3
2.839577939247E-1	6.922382866528E-3	8.576098566598E-3
2.861052645298E-1	7.555527640906E-3	8.423183072303E-3
2.882995050775E-1	8.779607538036E-3	8.273606935482E-3
2.904285934594E-1	9.117284751037E-3	8.134702095280E-3
2.926119884641E-1	7.850995202282E-3	7.998410764749E-3
2.947954818116E-1	7.260060079530E-3	7.868133260538E-3
2.969165831143E-1	6.922382866528E-3	7.747141781665E-3
2.990968065869E-1	7.597737292531E-3	7.628289860393E-3
3.012667821391E-1	6.415867047026E-3	7.515346330192E-3
3.034050973038E-1	6.669124956777E-3	7.409081486942E-3
3.055928936514E-1	7.175640776279E-3	7.305335197350E-3
3.077258282331E-1	7.471108337656E-3	7.208856694048E-3
3.098869822455E-1	6.331447743776E-3	7.115622648390E-3
3.120762771306E-1	6.373657395401E-3	7.025636487635E-3
3.141966005344E-1	6.669124956777E-3	6.942600044877E-3
3.163829909847E-1	6.373657395401E-3	6.861049329303E-3
3.185476233127E-1	6.331447743776E-3	6.784222279084E-3
3.207044122934E-1	5.824931924274E-3	6.711388429414E-3
3.228797861187E-1	6.415867047026E-3	6.641529656900E-3
3.250097791396E-1	6.078189834025E-3	6.576489767623E-3
3.271749457784E-1	5.022948543396E-3	6.513642842082E-3
3.293441173622E-1	5.571674014523E-3	6.453843612174E-3
3.314510330683E-1	6.415867047026E-3	6.398663950546E-3
3.336400151180E-1	7.006802169779E-3	6.344235043617E-3
3.357830938071E-1	5.276206453147E-3	6.293686707535E-3
3.379276791805E-1	6.331447743776E-3	6.245696466032E-3
3.401195913854E-1	5.613883666148E-3	6.199208981084E-3
3.422610209384E-1	6.162609137275E-3	6.156180781372E-3
3.444204813567E-1	5.571674014523E-3	6.115072221947E-3
3.465913699275E-1	5.022948543396E-3	6.075950061663E-3
3.487140739297E-1	4.854109936895E-3	6.039734441296E-3
3.508861334221E-1	5.782722272649E-3	6.004665586798E-3
3.530575760886E-1	5.571674014523E-3	5.971522799118E-3
3.551952982859E-1	5.360625756397E-3	5.940676931171E-3
3.573709251262E-1	5.529464362898E-3	5.911012343564E-3
3.595007492765E-1	4.347594117393E-3	5.883579492723E-3
3.616579834192E-1	5.149577498271E-3	5.857335349671E-3
3.638289135385E-1	5.951560879149E-3	5.832413856626E-3
3.659494605126E-1	5.276206453147E-3	5.809441539883E-3
3.681171655640E-1	6.162609137275E-3	5.787288373197E-3
3.702772367562E-1	5.149577498271E-3	5.766483249867E-3
3.724059722672E-1	4.178755510892E-3	5.747157036044E-3
3.745745270252E-1	5.402835408022E-3	5.728609018396E-3
3.767134174673E-1	4.854109936895E-3	5.711383260369E-3
3.788704080220E-1	3.967707252766E-3	5.695030173839E-3
3.810527735094E-1	4.938529240145E-3	5.679470533618E-3
3.831542360100E-1	5.571674014523E-3	5.665375168613E-3
3.853214152465E-1	4.136545859267E-3	5.651702187871E-3
3.875019314204E-1	4.811900285270E-3	5.638781950704E-3
3.896280635775E-1	5.951560879149E-3	5.626948182217E-3
3.918011257027E-1	5.993770530775E-3	5.615590059111E-3
3.939304184518E-1	5.656093317773E-3	5.605143508657E-3
3.960852752548E-1	5.149577498271E-3	5.595221312816E-3
3.982797336701E-1	5.951560879149E-3	5.585750761877E-3
4.003811329751E-1	4.854109936895E-3	5.577247622426E-3
4.025409148411E-1	5.276206453147E-3	5.569052246424E-3
4.047095759724E-1	6.078189834025E-3	5.561346369016E-3
4.068403784318E-1	5.065158195021E-3	5.554256139382E-3
4.090088347305E-1	5.656093317773E-3	5.547501705313E-3
4.111288312167E-1	5.445045059647E-3	5.541321686614E-3
4.132811632237E-1	5.233996801521E-3	5.535450523930E-3
4.154541803090E-1	5.824931924274E-3	5.529910559678E-3
4.175620062404E-1	5.022948543396E-3	5.524886753271E-3
4.197308672001E-1	5.487254711272E-3	5.520055588217E-3
4.218921053568E-1	6.247028440526E-3	5.515561926298E-3
4.240166225941E-1	5.360625756397E-3	5.511437448009E-3
4.261876287110E-1	4.516432723893E-3	5.507504225252E-3
4.283033156798E-1	4.389803769018E-3	5.503928190419E-3
4.304299041715E-1	5.782722272649E-3	5.500573544880E-3
4.326171028964E-1	5.613883666148E-3	5.497358461379E-3
4.347401846753E-1	4.305384465768E-3	5.494451392474E-3
4.368848872457E-1	6.078189834025E-3	5.491714977976E-3
4.390282834255E-1	6.289238092151E-3	5.489168578142E-3
4.411464397923E-1	5.698302969398E-3	5.486825355187E-3
4.433092769245E-1	5.613883666148E-3	5.484598936184E-3
4.454193373946E-1	4.938529240145E-3	5.482578298198E-3
4.475637114179E-1	4.854109936895E-3	5.480668090373E-3
4.497218134228E-1	5.824931924274E-3	5.478881960966E-3
4.518319810810E-1	5.065158195021E-3	5.477259032204E-3
4.539912959051E-1	6.035980182400E-3	5.475716366307E-3
4.561541466540E-1	6.035980182400E-3	5.474282903677E-3
4.582711574706E-1	4.938529240145E-3	5.472980838693E-3
4.604350627588E-1	4.896319588520E-3	5.471746228653E-3
4.625341836490E-1	4.516432723893E-3	5.470635340167E-3
4.646701838549E-1	6.331447743776E-3	5.469586682369E-3
4.668338239079E-1	5.529464362898E-3	5.468602780898E-3
4.689210064260E-1	4.052126556017E-3	5.467723226001E-3
4.710637822885E-1	5.571674014523E-3	5.466886418432E-3
4.732147106096E-1	5.698302969398E-3	5.466109185298E-3
4.753345203023E-1	5.191787149896E-3	5.465400410475E-3
4.774870327018E-1	4.769690633645E-3	5.464734723472E-3
4.796078271045E-1	4.727480982019E-3	5.464128328988E-3
4.817566081734E-1	5.276206453147E-3	5.463560457195E-3
4.839193261302E-1	4.600852027144E-3	5.463032797907E-3
4.860124045717E-1	5.318416104772E-3	5.462561051565E-3
4.881682510891E-1	5.782722272649E-3	5.462112291204E-3
4.903231502552E-1	5.107367846646E-3	5.461698653327E-3
4.924297874587E-1	4.600852027144E-3	5.461325566067E-3
4.945757277539E-1	4.938529240145E-3	5.460974989023E-3
4.967087164533E-1	4.516432723893E-3	5.460653836901E-3
4.988320356520E-1	5.571674014523E-3	5.460359180117E-3
5.009856483291E-1	5.233996801521E-3	5.460083938255E-3
5.031130696520E-1	5.276206453147E-3	5.459833650716E-3
5.052693086103E-1	5.782722272649E-3	5.459600230314E-3
5.073767316265E-1	5.360625756397E-3	5.459390314804E-3
5.094581920961E-1	4.811900285270E-3	5.459199334926E-3
5.116097617996E-1	4.516432723893E-3	5.459017710351E-3
5.137341072567E-1	5.065158195021E-3	5.458852931575E-3
5.158856538001E-1	5.191787149896E-3	5.458699637799E-3
5.180070296484E-1	6.078189834025E-3	5.458560852818E-3
5.201153421739E-1	4.263174814142E-3	5.458434138760E-3
5.222529606746E-1	4.305384465768E-3	5.458316192123E-3
5.243529852728E-1	5.318416104772E-3	5.458209839771E-3
5.264502014516E-1	4.136545859267E-3	5.458112311141E-3
5.286285959775E-1	4.811900285270E-3	5.458019468686E-3
5.307836222331E-1	5.529464362898E-3	5.457935427926E-3
5.328814263748E-1	5.402835408022E-3	5.457860476884E-3
5.350352661135E-1	5.529464362898E-3	5.457789997393E-3
5.371352968800E-1	4.980738891770E-3	5.457727088158E-3
5.392773716560E-1	4.811900285270E-3	5.457668350289E-3
5.414426291893E-1	4.558642375519E-3	5.457614096662E-3
5.435336318375E-1	4.347594117393E-3	5.457566189916E-3
5.456829146302E-1	5.951560879149E-3	5.457521164363E-3
5.478080766250E-1	5.445045059647E-3	5.457480501987E-3
5.499167575003E-1	5.191787149896E-3	5.457443633169E-3
5.520718510247E-1	6.247028440526E-3	5.457409235385E-3
5.541777410543E-1	5.529464362898E-3	5.457378561746E-3
5.563182373382E-1	4.980738891770E-3	5.457350110972E-3
5.584602560181E-1	4.263174814142E-3	5.457324160478E-3
5.605533778702E-1	4.347594117393E-3	5.457301032613E-3
5.627070971533E-1	5.740512621024E-3	5.457279341020E-3
5.648103349483E-1	5.824931924274E-3	5.457260044559E-3
5.669241611981E-1	5.233996801521E-3	5.457242369010E-3
5.690801955565E-1	5.571674014523E-3	5.457225962701E-3
5.711532534622E-1	5.318416104772E-3	5.457211600216E-3
5.732938583308E-1	5.191787149896E-3	5.457198097287E-3
5.754401290352E-1	5.740512621024E-3	5.457185795482E-3
5.775259531399E-1	5.445045059647E-3	5.457174923349E-3
5.796729909195E-1	5.740512621024E-3	5.457164749644E-3
5.818003213480E-1	5.065158195021E-3	5.457155598078E-3
5.839168324193E-1	4.811900285270E-3	5.457147329311E-3
5.860560903964E-1	5.318416104772E-3	5.457139744088E-3
5.881469281309E-1	5.107367846646E-3	5.457133014437E-3
5.902750973261E-1	5.740512621024E-3	5.457126797037E-3
5.924045206561E-1	6.035980182400E-3	5.457121157506E-3
5.944922434204E-1	5.867141575899E-3	5.457116142518E-3
5.966315976456E-1	5.276206453147E-3	5.457111483968E-3
5.987738791165E-1	4.938529240145E-3	5.457107262199E-3
6.008647940124E-1	5.276206453147E-3	5.457103530350E-3
6.030207232776E-1	5.149577498271E-3	5.457100047690E-3
6.051236029645E-1	4.854109936895E-3	5.457096975302E-3
6.072424435425E-1	5.276206453147E-3	5.457094173898E-3
6.093719103994E-1	5.402835408022E-3	5.457091628656E-3
6.114601160336E-1	5.445045059647E-3	5.457089371509E-3
6.135859382648E-1	5.276206453147E-3	5.457087294045E-3
6.157173052943E-1	3.630030039765E-3	5.457085413560E-3
6.178100292355E-1	5.191787149896E-3	5.457083745906E-3
6.199450503178E-1	6.120399485650E-3	5.457082209896E-3
6.220271091084E-1	5.318416104772E-3	5.457080857762E-3
6.241651231922E-1	4.685271330394E-3	5.457079604910E-3
6.262999826195E-1	4.263174814142E-3	5.457078477997E-3
6.283491799580E-1	4.558642375519E-3	5.457077501869E-3
6.304944503572E-1	5.993770530775E-3	5.457076580208E-3
6.326167941565E-1	5.909351227524E-3	5.457075759655E-3
6.347120533681E-1	4.347594117393E-3	5.457075030020E-3
6.368538264815E-1	5.360625756397E-3	5.457074358802E-3
6.389251727538E-1	6.373657395401E-3	5.457073774493E-3
6.410284809601E-1	5.571674014523E-3	5.457073240085E-3
6.431665816324E-1	6.078189834025E-3	5.457072751779E-3
6.452369928899E-1	4.854109936895E-3	5.457072326576E-3
6.473723795287E-1	5.782722272649E-3	5.457071932310E-3
6.494710784170E-1	5.571674014523E-3	5.457071584337E-3
6.515590824772E-1	5.867141575899E-3	5.457071273179E-3
6.536793656128E-1	4.854109936895E-3	5.457070989447E-3
6.557486016427E-1	3.925497601141E-3	5.457070740776E-3
6.578738854897E-1	6.120399485650E-3	5.457070511509E-3
6.599870551110E-1	5.909351227524E-3	5.457070307192E-3
6.620706191893E-1	4.854109936895E-3	5.457070126504E-3
6.642029969984E-1	5.191787149896E-3	5.457069960782E-3
6.663177391763E-1	5.656093317773E-3	5.457069813673E-3
6.683964674568E-1	6.035980182400E-3	5.457069684105E-3
6.705218347499E-1	5.360625756397E-3	5.457069565477E-3
6.726081108831E-1	4.432013420643E-3	5.457069461266E-3
6.747271909757E-1	5.233996801521E-3	5.457069366552E-3
6.768292557543E-1	5.445045059647E-3	5.457069282551E-3
6.788987535278E-1	5.360625756397E-3	5.457069208542E-3
6.810286759048E-1	6.035980182400E-3	5.457069140448E-3
6.831313554143E-1	5.529464362898E-3	5.457069080430E-3
6.852067542321E-1	6.078189834025E-3	5.457069027482E-3
6.873357026062E-1	5.698302969398E-3	5.457068978985E-3
6.894163092958E-1	5.022948543396E-3	5.457068936690E-3
6.915177098810E-1	5.824931924274E-3	5.457068898553E-3
6.936415757270E-1	5.360625756397E-3	5.457068864195E-3
6.957019473884E-1	4.685271330394E-3	5.457068834463E-3
6.978182074233E-1	4.516432723893E-3	5.457068807223E-3
6.999288430544E-1	5.191787149896E-3	5.457068783035E-3
7.020099604292E-1	4.643061678769E-3	5.457068761787E-3
7.041304646911E-1	4.685271330394E-3	5.457068742510E-3
7.062143876921E-1	4.938529240145E-3	5.457068725650E-3
7.083143530518E-1	4.432013420643E-3	5.457068710528E-3
7.104415579038E-1	5.445045059647E-3	5.457068696913E-3
7.124896469344E-1	4.643061678769E-3	5.457068685250E-3
7.145941672615E-1	5.487254711272E-3	5.457068674584E-3
7.166785600976E-1	5.276206453147E-3	5.457068665196E-3
7.187519578395E-1	4.980738891770E-3	5.457068656892E-3
7.208766210201E-1	5.276206453147E-3	5.457068649336E-3
7.229407910481E-1	5.656093317773E-3	5.457068642820E-3
7.250553425920E-1	5.191787149896E-3	5.457068636893E-3
7.271758712941E-1	5.445045059647E-3	5.457068631628E-3
7.292194193230E-1	5.993770530775E-3	5.457068627125E-3
7.313372351555E-1	5.951560879149E-3	5.457068622984E-3
7.334392484931E-1	4.980738891770E-3	5.457068619345E-3
7.355162629290E-1	5.149577498271E-3	5.457068616159E-3
7.376236674404E-1	6.247028440526E-3	5.457068613296E-3
7.396897310072E-1	5.529464362898E-3	5.457068610809E-3
7.417901226750E-1	5.107367846646E-3	5.457068608571E-3
7.439058909950E-1	5.149577498271E-3	5.457068606579E-3
7.459563733096E-1	5.445045059647E-3	5.457068604870E-3
7.480484434155E-1	5.909351227524E-3	5.457068603326E-3
7.501482208179E-1	5.993770530775E-3	5.457068601957E-3
7.522256430570E-1	5.276206453147E-3	5.457068600761E-3
7.543147663651E-1	5.993770530775E-3	5.457068599697E-3
7.563790665084E-1	5.909351227524E-3	5.457068598769E-3
7.584803419828E-1	5.022948543396E-3	5.457068597934E-3
7.605736059376E-1	5.571674014523E-3	5.457068597201E-3
7.626275081439E-1	4.811900285270E-3	5.457068596566E-3
7.647210631706E-1	5.107367846646E-3	5.457068595994E-3
7.668155755575E-1	5.445045059647E-3	5.457068595491E-3
7.688706429826E-1	4.938529240145E-3	5.457068595055E-3
7.709649314501E-1	6.500286350277E-3	5.457068594663E-3
7.730388782833E-1	4.305384465768E-3	5.457068594321E-3
7.751210218002E-1	4.600852027144E-3	5.457068594019E-3
7.772372612354E-1	5.951560879149E-3	5.457068593749E-3
7.792694389538E-1	5.022948543396E-3	5.457068593521E-3
7.813644598146E-1	5.571674014523E-3	5.457068593314E-3
7.834582959044E-1	5.909351227524E-3	5.457068593132E-3
7.855039049462E-1	5.149577498271E-3	5.457068592975E-3
7.876098769088E-1	5.445045059647E-3	5.457068592834E-3
7.896648134040E-1	4.896319588520E-3	5.457068592713E-3
7.917379809418E-1	6.035980182400E-3	5.457068592605E-3
7.938526350183E-1	6.162609137275E-3	5.457068592509E-3
7.959041446389E-1	5.445045059647E-3	5.457068592427E-3
7.980041002224E-1	5.698302969398E-3	5.457068592353E-3
8.000977691873E-1	4.769690633645E-3	5.457068592289E-3
8.021494611788E-1	5.191787149896E-3	5.457068592234E-3
8.042470217326E-1	6.415867047026E-3	5.457068592184E-3
8.062955714040E-1	5.824931924274E-3	5.457068592142E-3
8.083740182723E-1	5.445045059647E-3	5.457068592104E-3
8.104683556203E-1	5.824931924274E-3	5.457068592071E-3
8.125041056911E-1	5.951560879149E-3	5.457068592042E-3
8.146047886635E-1	4.854109936895E-3	5.457068592017E-3
8.166781734869E-1	5.022948543396E-3	5.457068591995E-3
8.187264203318E-1	5.360625756397E-3	5.457068591976E-3
8.208279729122E-1	6.204818788900E-3	5.457068591959E-3
8.228661535094E-1	6.415867047026E-3	5.457068591944E-3
8.249429156286E-1	5.782722272649E-3	5.457068591931E-3
8.270420813260E-1	5.993770530775E-3	5.457068591920E-3
8.290827703092E-1	3.672239691390E-3	5.457068591910E-3
8.311628217392E-1	5.318416104772E-3	5.457068591901E-3
8.332439050140E-1	5.909351227524E-3	5.457068591894E-3
8.352926272802E-1	5.571674014523E-3	5.457068591887E-3
8.373782666864E-1	6.120399485650E-3	5.457068591882E-3
8.394060654072E-1	5.149577498271E-3	5.457068591877E-3
8.414772751632E-1	5.613883666148E-3	5.457068591873E-3
8.435707837534E-1	6.458076698651E-3	5.457068591869E-3
8.455850775973E-1	5.529464362898E-3	5.457068591866E-3
8.476640785614E-1	5.656093317773E-3	5.457068591863E-3
8.497341322928E-1	5.529464362898E-3	5.457068591860E-3
8.517630155796E-1	5.233996801521E-3	5.457068591858E-3
8.538505107002E-1	5.233996801521E-3	5.457068591856E-3
8.558868219661E-1	5.149577498271E-3	5.457068591854E-3
8.579477551717E-1	5.445045059647E-3	5.457068591853E-3
8.600502872249E-1	6.331447743776E-3	5.457068591852E-3
8.620685818242E-1	4.432013420643E-3	5.457068591851E-3
8.641261661313E-1	5.656093317773E-3	5.457068591850E-3
8.662085725556E-1	5.191787149896E-3	5.457068591849E-3
8.682449144300E-1	4.896319588520E-3	5.457068591848E-3
8.703251090101E-1	5.571674014523E-3	5.457068591848E-3
8.723798606903E-1	4.769690633645E-3	5.457068591847E-3
8.744313180552E-1	5.529464362898E-3	5.457068591847E-3
8.765146838182E-1	6.078189834025E-3	5.457068591846E-3
8.785183419561E-1	5.487254711272E-3	5.457068591846E-3
8.805893305859E-1	6.500286350277E-3	5.457068591846E-3
8.826611136408E-1	6.204818788900E-3	5.457068591845E-3
8.847076551369E-1	5.824931924274E-3	5.457068591845E-3
8.867910177576E-1	6.162609137275E-3	5.457068591845E-3
8.888208094076E-1	4.685271330394E-3	5.457068591845E-3
8.908895945728E-1	5.318416104772E-3	5.457068591845E-3
8.929527617352E-1	4.389803769018E-3	5.457068591845E-3
8.949649952646E-1	4.938529240145E-3	5.457068591844E-3
8.970331945616E-1	5.782722272649E-3	5.457068591844E-3
8.990998814717E-1	5.740512621024E-3	5.457068591844E-3
9.011274411434E-1	5.191787149896E-3	5.457068591844E-3
9.032036207695E-1	6.162609137275E-3	5.457068591844E-3
9.052424981471E-1	5.233996801521E-3	5.457068591844E-3
9.072895035428E-1	4.980738891770E-3	5.457068591844E-3
9.093542756161E-1	5.065158195021E-3	5.457068591844E-3
9.113722260731E-1	4.643061678769E-3	5.457068591844E-3
9.134382134095E-1	5.360625756397E-3	5.457068591844E-3
9.154978757213E-1	5.993770530775E-3	5.457068591844E-3
9.175181861770E-1	5.656093317773E-3	5.457068591844E-3
9.195919478461E-1	5.867141575899E-3	5.457068591844E-3
9.216265985704E-1	5.867141575899E-3	5.457068591844E-3
9.236720408364E-1	5.191787149896E-3	5.457068591844E-3
9.257309224562E-1	6.204818788900E-3	5.457068591844E-3
9.277433601200E-1	4.474223072268E-3	5.457068591844E-3
9.298159128105E-1	4.980738891770E-3	5.457068591844E-3
9.318845875289E-1	6.415867047026E-3	5.457068591844E-3
9.338925025795E-1	5.191787149896E-3	5.457068591844E-3
9.359415142883E-1	6.162609137275E-3	5.457068591844E-3
9.380172906501E-1	4.178755510892E-3	5.457068591844E-3
9.400307389771E-1	5.276206453147E-3	5.457068591844E-3
9.420831354302E-1	5.445045059647E-3	5.457068591844E-3
9.441419256899E-1	5.487254711272E-3	5.457068591844E-3
9.461867249442E-1	5.233996801521E-3	5.457068591844E-3
9.482248430440E-1	5.993770530775E-3	5.457068591844E-3
9.502035056553E-1	5.318416104772E-3	5.457068591844E-3
9.522870978981E-1	5.360625756397E-3	5.457068591844E-3
9.543149427062E-1	5.318416104772E-3	5.457068591844E-3
9.563453021852E-1	6.120399485650E-3	5.457068591844E-3
9.584098623264E-1	5.740512621024E-3	5.457068591844E-3
9.604158351904E-1	6.035980182400E-3	5.457068591844E-3
9.624579727832E-1	5.698302969398E-3	5.457068591844E-3
9.644577492248E-1	6.711334608402E-3	5.457068591844E-3
9.664805286130E-1	5.571674014523E-3	5.457068591844E-3
9.685634707447E-1	5.360625756397E-3	5.457068591844E-3
9.705830566047E-1	5.191787149896E-3	5.457068591844E-3
9.725843772057E-1	5.613883666148E-3	5.457068591844E-3
9.746503705941E-1	5.318416104772E-3	5.457068591844E-3
9.766483405508E-1	4.769690633645E-3	5.457068591844E-3
9.786871482154E-1	5.613883666148E-3	5.457068591844E-3
9.807336602668E-1	5.782722272649E-3	5.457068591844E-3
9.827338784953E-1	5.529464362898E-3	5.457068591844E-3
9.847803836802E-1	6.078189834025E-3	5.457068591844E-3
9.868064279390E-1	6.247028440526E-3	5.457068591844E-3
9.888363590149E-1	6.078189834025E-3	5.457068591844E-3
9.908887716452E-1	5.824931924274E-3	5.457068591844E-3
9.928888744225E-1	5.487254711272E-3	5.457068591844E-3
9.949181382792E-1	6.711334608402E-3	5.457068591844E-3
9.969859888951E-1	6.035980182400E-3	5.457068591844E-3
9.989784330238E-1	5.824931924274E-3	5.457068591844E-3
1.000991048403E+0	5.065158195021E-3	5.457068591844E-3
1.003016269258E+0	4.474223072268E-3	5.457068591844E-3
1.005051122487E+0	5.107367846646E-3	5.457068591844E-3
1.007098747036E+0	6.247028440526E-3	5.457068591844E-3
1.009081057066E+0	4.685271330394E-3	5.457068591844E-3
1.011118499567E+0	5.993770530775E-3	5.457068591844E-3
1.013152380656E+0	4.009916904391E-3	5.457068591844E-3
1.015101849135E+0	5.022948543396E-3	5.457068591844E-3
1.017127836949E+0	6.120399485650E-3	5.457068591844E-3
1.019156252146E+0	6.078189834025E-3	5.457068591844E-3
1.021160850420E+0	5.107367846646E-3	5.457068591844E-3
1.023199486421E+0	4.980738891770E-3	5.457068591844E-3
1.025188906125E+0	4.811900285270E-3	5.457068591844E-3
1.027219175174E+0	5.740512621024E-3	5.457068591844E-3
1.029257526272E+0	4.896319588520E-3	5.457068591844E-3
1.031227586258E+0	4.389803769018E-3	5.457068591844E-3
1.033257736831E+0	5.698302969398E-3	5.457068591844E-3
1.035288588141E+0	5.233996801521E-3	5.457068591844E-3
1.037282439796E+0	5.402835408022E-3	5.457068591844E-3
1.039303675258E+0	5.276206453147E-3	5.457068591844E-3
1.041289673790E+0	4.685271330394E-3	5.457068591844E-3
1.043328914629E+0	6.078189834025E-3	5.457068591844E-3
1.045341263493E+0	5.613883666148E-3	5.457068591844E-3
1.047301835535E+0	4.558642375519E-3	5.457068591844E-3
1.049324905646E+0	5.867141575899E-3	5.457068591844E-3
1.051341096171E+0	5.909351227524E-3	5.457068591844E-3
1.053324286749E+0	4.516432723893E-3	5.457068591844E-3
1.055363077073E+0	4.474223072268E-3	5.457068591844E-3
1.057338897514E+0	5.445045059647E-3	5.457068591844E-3
1.059350523062E+0	5.656093317773E-3	5.457068591844E-3
1.061365072947E+0	5.107367846646E-3	5.457068591844E-3
1.063321452785E+0	4.854109936895E-3	5.457068591844E-3
1.065352167928E+0	5.107367846646E-3	5.457068591844E-3
1.067359635256E+0	5.276206453147E-3	5.457068591844E-3
1.069346654460E+0	5.065158195021E-3	5.457068591844E-3
1.071372681727E+0	5.402835408022E-3	5.457068591844E-3
1.073356768681E+0	4.938529240145E-3	5.457068591844E-3
1.075351376006E+0	5.233996801521E-3	5.457068591844E-3
1.077363183809E+0	5.402835408022E-3	5.457068591844E-3
1.079321112229E+0	4.938529240145E-3	5.457068591844E-3
1.081341857605E+0	5.529464362898E-3	5.457068591844E-3
1.083342179879E+0	5.867141575899E-3	5.457068591844E-3
1.085321769475E+0	4.643061678769E-3	5.457068591844E-3
1.087347314338E+0	4.727480982019E-3	5.457068591844E-3
1.089330876408E+0	5.318416104772E-3	5.457068591844E-3
1.091338445338E+0	6.373657395401E-3	5.457068591844E-3
1.093341853487E+0	5.107367846646E-3	5.457068591844E-3
1.095300766034E+0	4.980738891770E-3	5.457068591844E-3
1.097312607821E+0	5.487254711272E-3	5.457068591844E-3
1.099306190168E+0	6.289238092151E-3	5.457068591844E-3
1.101274562379E+0	5.613883666148E-3	5.457068591844E-3
1.103293935842E+0	4.896319588520E-3	5.457068591844E-3
1.105259156422E+0	4.389803769018E-3	5.457068591844E-3
1.107236679303E+0	4.305384465768E-3	5.457068591844E-3
1.109262223933E+0	6.204818788900E-3	5.457068591844E-3
1.111207947465E+0	5.867141575899E-3	5.457068591844E-3
1.113204310299E+0	6.120399485650E-3	5.457068591844E-3
1.115198816255E+0	5.951560879149E-3	5.457068591844E-3
1.117165477066E+0	5.571674014523E-3	5.457068591844E-3
1.119182685819E+0	5.571674014523E-3	5.457068591844E-3
1.121131654088E+0	4.305384465768E-3	5.457068591844E-3
1.123117275891E+0	5.613883666148E-3	5.457068591844E-3
1.125137542936E+0	4.727480982019E-3	5.457068591844E-3
1.127089954140E+0	4.052126556017E-3	5.457068591844E-3
1.129088344469E+0	5.529464362898E-3	5.457068591844E-3
1.131089279147E+0	5.782722272649E-3	5.457068591844E-3
1.133047968590E+0	5.191787149896E-3	5.457068591844E-3
1.135033519865E+0	6.162609137275E-3	5.457068591844E-3
1.136974629656E+0	5.656093317773E-3	5.457068591844E-3
1.138952447100E+0	5.065158195021E-3	5.457068591844E-3
1.140961386779E+0	5.571674014523E-3	5.457068591844E-3
1.142896772893E+0	4.305384465768E-3	5.457068591844E-3
1.144880253496E+0	5.276206453147E-3	5.457068591844E-3
1.146880793754E+0	5.571674014523E-3	5.457068591844E-3
1.148843854863E+0	5.065158195021E-3	5.457068591844E-3
1.150838319270E+0	5.318416104772E-3	5.457068591844E-3
