# 2023-01-06T13:46:45+00:00
# Header Rows: 22
# File Format: 2
# Device: mini
# Serial: S9332
# Firmware: 1035
# Software: 1.0.3
# Sensitivity: 10
# PMT Gain: 1
# Scanrange [ps]: 5000
# Average: 0
# Triggermode: OFF
# Triggerfrequency [Hz]: 0
# ACFFWHM [ps]: 0.260
# Fittype: Gaussian
# Fit Pulse Duration [ps]: 0.190
# FWHM Valid: FALSE (No Signal)
# FIT MSE: 3.307543451984E-7
# Amplitude: 0.014655
# ==========
Delay[ps]	Intensity [arb.u.]	Fit [arb.u.]
2.010238984777E-1	7.597737292531E-3	6.791910416714E-3
2.031504640422E-1	6.458076698651E-3	6.700341274009E-3
2.053360708910E-1	7.217850427905E-3	6.608466683949E-3
2.075353195986E-1	6.795753911653E-3	6.518296146959E-3
2.096842410245E-1	6.247028440526E-3	6.432382880776E-3
2.118592659359E-1	6.415867047026E-3	6.347619148592E-3
2.140105215238E-1	6.373657395401E-3	6.265935579062E-3
2.162040986928E-1	6.289238092151E-3	6.184831878239E-3
2.183907187652E-1	6.120399485650E-3	6.106162400380E-3
2.205084656994E-1	5.782722272649E-3	6.032021679810E-3
2.226946557395E-1	6.415867047026E-3	5.957578548079E-3
2.248760255770E-1	7.133431124654E-3	5.885394660965E-3
2.270312727260E-1	6.247028440526E-3	5.816104698250E-3
2.292080306851E-1	5.951560879149E-3	5.748143463608E-3
2.313703018505E-1	6.204818788900E-3	5.682616420592E-3
2.335471465144E-1	5.993770530775E-3	5.618613476124E-3
2.357405392176E-1	6.204818788900E-3	5.556087823108E-3
2.378739915838E-1	5.402835408022E-3	5.497131395838E-3
2.400491487054E-1	6.373657395401E-3	5.438879485736E-3
2.422469986151E-1	6.078189834025E-3	5.381890756467E-3
2.444042751209E-1	5.951560879149E-3	5.327749393197E-3
2.465731997416E-1	6.964592518154E-3	5.275074684486E-3
2.487563295112E-1	5.867141575899E-3	5.223801168405E-3
2.509571641593E-1	4.811900285270E-3	5.173848938173E-3
2.531150359602E-1	5.107367846646E-3	5.126529671545E-3
2.552424398259E-1	5.233996801521E-3	5.081450968737E-3
2.574283152848E-1	4.980738891770E-3	5.036723711524E-3
2.596163869927E-1	5.022948543396E-3	4.993529259801E-3
2.617516209380E-1	4.263174814142E-3	4.952864155875E-3
2.639358996329E-1	4.896319588520E-3	4.912747720789E-3
2.660801461012E-1	5.191787149896E-3	4.874789549528E-3
2.682593887045E-1	4.558642375519E-3	4.837620155002E-3
2.704297497146E-1	5.191787149896E-3	4.801977085734E-3
2.725576413382E-1	4.727480982019E-3	4.768328669590E-3
2.747670523088E-1	4.854109936895E-3	4.734713839392E-3
2.769545765547E-1	4.263174814142E-3	4.702723092247E-3
2.790892793316E-1	4.178755510892E-3	4.672708571717E-3
2.812661657767E-1	4.854109936895E-3	4.643290593457E-3
2.834327251615E-1	4.094336207642E-3	4.615170433284E-3
2.856079176633E-1	3.798868646266E-3	4.588066183280E-3
2.877997117403E-1	4.558642375519E-3	4.561863657318E-3
2.899312727789E-1	5.613883666148E-3	4.537415868025E-3
2.921118308505E-1	5.613883666148E-3	4.513428885478E-3
2.942969268977E-1	4.811900285270E-3	4.490396746185E-3
2.964316462008E-1	4.347594117393E-3	4.468835612369E-3
2.986089373069E-1	5.276206453147E-3	4.447770210779E-3
3.007741159329E-1	5.149577498271E-3	4.427718363570E-3
3.029295086761E-1	4.811900285270E-3	4.408615010205E-3
3.051173515766E-1	4.136545859267E-3	4.390069381770E-3
3.072589850312E-1	4.643061678769E-3	4.372711713264E-3
3.094285516163E-1	4.854109936895E-3	4.355902578626E-3
3.116188591431E-1	4.811900285270E-3	4.339695633505E-3
3.137537771107E-1	4.220965162517E-3	4.324609508458E-3
3.159311929785E-1	3.967707252766E-3	4.309919476721E-3
3.180894292886E-1	4.305384465768E-3	4.296027128081E-3
3.202608524029E-1	4.516432723893E-3	4.282696000767E-3
3.224295689322E-1	4.305384465768E-3	4.270003661020E-3
3.245618799380E-1	4.094336207642E-3	4.258107260532E-3
3.267268721197E-1	3.883287949516E-3	4.246596807908E-3
3.289128845606E-1	5.065158195021E-3	4.235532618596E-3
3.310365573285E-1	4.727480982019E-3	4.225299476233E-3
3.332114734225E-1	4.685271330394E-3	4.215324717907E-3
3.353716047843E-1	3.841078297891E-3	4.205903270929E-3
3.375239829951E-1	4.178755510892E-3	4.196976968750E-3
3.396898610783E-1	4.811900285270E-3	4.188440096257E-3
3.418211993614E-1	4.305384465768E-3	4.180457193930E-3
3.439894966820E-1	5.022948543396E-3	4.172743052132E-3
3.461806869680E-1	4.685271330394E-3	4.165346645301E-3
3.483003027679E-1	4.432013420643E-3	4.158557017751E-3
3.504762701426E-1	4.516432723893E-3	4.151943968051E-3
3.526447404071E-1	3.545610736515E-3	4.145697625214E-3
3.548058735871E-1	3.756658994640E-3	4.139798589024E-3
3.569851644889E-1	4.009916904391E-3	4.134164688200E-3
3.591084257293E-1	4.389803769018E-3	4.128965667507E-3
3.612710191570E-1	4.600852027144E-3	4.123951007111E-3
3.634471805409E-1	4.389803769018E-3	4.119177479802E-3
3.655658340926E-1	5.318416104772E-3	4.114780455223E-3
3.677385073848E-1	3.925497601141E-3	4.110515663923E-3
3.698943573937E-1	3.756658994640E-3	4.106516764117E-3
3.720335406534E-1	5.740512621024E-3	4.102766970183E-3
3.742142284911E-1	4.769690633645E-3	4.099157203811E-3
3.763414844349E-1	4.220965162517E-3	4.095832722081E-3
3.785110258814E-1	5.698302969398E-3	4.092632430552E-3
3.806920408695E-1	4.516432723893E-3	4.089599175713E-3
3.828058779429E-1	3.714449343015E-3	4.086826476091E-3
3.849617718279E-1	4.009916904391E-3	4.084159459137E-3
3.871239681595E-1	3.334562478389E-3	4.081639460776E-3
3.892595937310E-1	4.220965162517E-3	4.079294763922E-3
3.914420986443E-1	3.587820388140E-3	4.077039050283E-3
3.935600321392E-1	4.432013420643E-3	4.074978706723E-3
3.957105833818E-1	4.600852027144E-3	4.073009420124E-3
3.978795681722E-1	4.516432723893E-3	4.071141911047E-3
4.000002636500E-1	4.136545859267E-3	4.069425015808E-3
4.021795005505E-1	3.841078297891E-3	4.067766946370E-3
4.043299262167E-1	4.263174814142E-3	4.066230585329E-3
4.064654565875E-1	4.474223072268E-3	4.064797561608E-3
4.086402656099E-1	4.980738891770E-3	4.063427856611E-3
4.107736440734E-1	4.389803769018E-3	4.062167272730E-3
4.129326337256E-1	5.022948543396E-3	4.060970559367E-3
4.151002966466E-1	4.854109936895E-3	4.059844465425E-3
4.172143810322E-1	3.967707252766E-3	4.058814863905E-3
4.193773658533E-1	4.136545859267E-3	4.057827595491E-3
4.215232311985E-1	3.841078297891E-3	4.056910451281E-3
4.236686548730E-1	4.685271330394E-3	4.056051928856E-3
4.258374271494E-1	5.318416104772E-3	4.055239965146E-3
4.279718842434E-1	4.474223072268E-3	4.054492491712E-3
4.301197929112E-1	3.461191433264E-3	4.053788954143E-3
4.322857842344E-1	3.841078297891E-3	4.053125959369E-3
4.343940855872E-1	3.925497601141E-3	4.052522751839E-3
4.365629919360E-1	6.120399485650E-3	4.051942951187E-3
4.387075615978E-1	4.558642375519E-3	4.051407822415E-3
4.408183176845E-1	3.841078297891E-3	4.050915925052E-3
4.429775272991E-1	4.769690633645E-3	4.050446258834E-3
4.450995434824E-1	4.389803769018E-3	4.050015681754E-3
4.472440627507E-1	3.798868646266E-3	4.049609814827E-3
4.494299434468E-1	4.769690633645E-3	4.049224502606E-3
4.515389860381E-1	4.727480982019E-3	4.048878179668E-3
4.536781428790E-1	4.558642375519E-3	4.048550817763E-3
4.558235963474E-1	3.292352826763E-3	4.048245138717E-3
4.579542930153E-1	4.474223072268E-3	4.047962569794E-3
4.601175364378E-1	4.052126556017E-3	4.047695715969E-3
4.622253926286E-1	3.630030039765E-3	4.047453852593E-3
4.643680633980E-1	4.136545859267E-3	4.047225165286E-3
4.665289640463E-1	4.474223072268E-3	4.047010915632E-3
4.686320926748E-1	4.305384465768E-3	4.046817151334E-3
4.707887534023E-1	4.811900285270E-3	4.046632568655E-3
4.729304065256E-1	4.811900285270E-3	4.046462470559E-3
4.750593960990E-1	4.220965162517E-3	4.046305538932E-3
4.772253208515E-1	3.798868646266E-3	4.046157484082E-3
4.793453050012E-1	4.009916904391E-3	4.046023129935E-3
4.814979784737E-1	4.263174814142E-3	4.045896661792E-3
4.836525397822E-1	3.630030039765E-3	4.045779438974E-3
4.857467441054E-1	3.672239691390E-3	4.045673852728E-3
4.879065871884E-1	5.487254711272E-3	4.045572984420E-3
4.900471331675E-1	3.503401084889E-3	4.045480500338E-3
4.921751971531E-1	4.094336207642E-3	4.045395420965E-3
4.943331507707E-1	4.727480982019E-3	4.045315643141E-3
4.964494643414E-1	3.967707252766E-3	4.045243308911E-3
4.985841922568E-1	4.769690633645E-3	4.045175846817E-3
5.007512609302E-1	4.685271330394E-3	4.045112609324E-3
5.028553992909E-1	4.432013420643E-3	4.045055902592E-3
5.049987470557E-1	4.558642375519E-3	4.045002550364E-3
5.071386876146E-1	4.854109936895E-3	4.044953402610E-3
5.092587602147E-1	4.980738891770E-3	4.044908474174E-3
5.114042141487E-1	4.263174814142E-3	4.044866541130E-3
5.135173914512E-1	4.136545859267E-3	4.044828458289E-3
5.156464167540E-1	5.529464362898E-3	4.044793082067E-3
5.177989239162E-1	4.811900285270E-3	4.044760141998E-3
5.198890436889E-1	3.250143175138E-3	4.044730673666E-3
5.220282006462E-1	4.094336207642E-3	4.044702889537E-3
5.241667838391E-1	4.178755510892E-3	4.044677334585E-3
5.262953303454E-1	3.039094917012E-3	4.044653937913E-3
5.284377590398E-1	4.516432723893E-3	4.044632285421E-3
5.305460523623E-1	5.107367846646E-3	4.044612693804E-3
5.326866777141E-1	4.347594117393E-3	4.044594409395E-3
5.348337736849E-1	4.516432723893E-3	4.044577571275E-3
5.369348574777E-1	4.643061678769E-3	4.044562436949E-3
5.390708530283E-1	4.980738891770E-3	4.044548306869E-3
5.412133709879E-1	5.107367846646E-3	4.044535306148E-3
5.433382602991E-1	4.009916904391E-3	4.044523480871E-3
5.454739097290E-1	5.191787149896E-3	4.044512583030E-3
5.475751793842E-1	4.558642375519E-3	4.044502750345E-3
5.497016581275E-1	3.630030039765E-3	4.044493626833E-3
5.518558139604E-1	3.081304568638E-3	4.044485165145E-3
5.539427301959E-1	2.954675613762E-3	4.044477656757E-3
5.560739530278E-1	3.461191433264E-3	4.044470632584E-3
5.582133969837E-1	4.305384465768E-3	4.044464182678E-3
5.603232732208E-1	3.250143175138E-3	4.044458363994E-3
5.624678802413E-1	4.347594117393E-3	4.044452956043E-3
5.645729346465E-1	3.925497601141E-3	4.044448103819E-3
5.666934454257E-1	3.250143175138E-3	4.044443635118E-3
5.688415209856E-1	4.685271330394E-3	4.044439501797E-3
5.709386466190E-1	5.022948543396E-3	4.044435816863E-3
5.730753913220E-1	4.980738891770E-3	4.044432388608E-3
5.752043293381E-1	4.220965162517E-3	4.044429273047E-3
5.773087741332E-1	3.841078297891E-3	4.044426463053E-3
5.794431522036E-1	5.318416104772E-3	4.044423863896E-3
5.815522235412E-1	4.854109936895E-3	4.044421522709E-3
5.836768949850E-1	3.925497601141E-3	4.044419373095E-3
5.858339834171E-1	4.178755510892E-3	4.044417386789E-3
5.879191761483E-1	4.305384465768E-3	4.044415638405E-3
5.900580173606E-1	4.811900285270E-3	4.044414005285E-3
5.921985002606E-1	5.191787149896E-3	4.044412519347E-3
5.943074298447E-1	3.798868646266E-3	4.044411187895E-3
5.964461169670E-1	3.207933523513E-3	4.044409960305E-3
5.985454533971E-1	4.474223072268E-3	4.044408864946E-3
6.006508135383E-1	3.841078297891E-3	4.044407865991E-3
6.027886476953E-1	3.207933523513E-3	4.044406944677E-3
6.048593400160E-1	3.883287949516E-3	4.044406133839E-3
6.069808508677E-1	4.685271330394E-3	4.044405378966E-3
6.091247990484E-1	4.305384465768E-3	4.044404687193E-3
6.112231348241E-1	4.305384465768E-3	4.044404073139E-3
6.133489830085E-1	4.600852027144E-3	4.044403508874E-3
6.154349410692E-1	4.263174814142E-3	4.044403006724E-3
6.175552988058E-1	3.967707252766E-3	4.044402543889E-3
6.197155316529E-1	4.727480982019E-3	4.044402117214E-3
6.217896479386E-1	4.980738891770E-3	4.044401746276E-3
6.239152432245E-1	4.685271330394E-3	4.044401401894E-3
6.260544198504E-1	4.685271330394E-3	4.044401088516E-3
6.281574720158E-1	4.643061678769E-3	4.044400809904E-3
6.302901839582E-1	4.685271330394E-3	4.044400554439E-3
6.323853940566E-1	4.389803769018E-3	4.044400327563E-3
6.345031753235E-1	3.714449343015E-3	4.044400120257E-3
6.366369564695E-1	5.065158195021E-3	4.044399931677E-3
6.387008845389E-1	3.967707252766E-3	4.044399766845E-3
6.408248566419E-1	4.178755510892E-3	4.044399613569E-3
6.429595143788E-1	4.263174814142E-3	4.044399474663E-3
6.450487435946E-1	4.347594117393E-3	4.044399352019E-3
6.471679654407E-1	4.389803769018E-3	4.044399239784E-3
6.492759390612E-1	3.461191433264E-3	4.044399139151E-3
6.513925999165E-1	3.841078297891E-3	4.044399048090E-3
6.535276640601E-1	4.432013420643E-3	4.044398965401E-3
6.556003367407E-1	4.432013420643E-3	4.044398893086E-3
6.577174777890E-1	4.811900285270E-3	4.044398826533E-3
6.598478376468E-1	4.600852027144E-3	4.044398766304E-3
6.619394211586E-1	3.756658994640E-3	4.044398713109E-3
6.640775273008E-1	4.389803769018E-3	4.044398664216E-3
6.661739014542E-1	4.263174814142E-3	4.044398621135E-3
6.682785176803E-1	3.798868646266E-3	4.044398582248E-3
6.704033825513E-1	4.389803769018E-3	4.044398546985E-3
6.724677001520E-1	4.220965162517E-3	4.044398516197E-3
6.745782133490E-1	5.149577498271E-3	4.044398487905E-3
6.766948532555E-1	5.402835408022E-3	4.044398462447E-3
6.787779053684E-1	3.967707252766E-3	4.044398439959E-3
6.808959169557E-1	3.207933523513E-3	4.044398419445E-3
6.829794382053E-1	3.630030039765E-3	4.044398401345E-3
6.850784408512E-1	4.052126556017E-3	4.044398384989E-3
6.872071085114E-1	5.233996801521E-3	4.044398370133E-3
6.892915296284E-1	3.630030039765E-3	4.044398357103E-3
6.913937273155E-1	4.474223072268E-3	4.044398345330E-3
6.935113709023E-1	3.672239691390E-3	4.044398334717E-3
6.956024576948E-1	4.220965162517E-3	4.044398325339E-3
6.977049173583E-1	5.318416104772E-3	4.044398316902E-3
6.998252408785E-1	4.854109936895E-3	4.044398309296E-3
7.019173100534E-1	4.980738891770E-3	4.044398302589E-3
7.040153592961E-1	4.220965162517E-3	4.044398296576E-3
7.060969607045E-1	3.841078297891E-3	4.044398291243E-3
7.081963916370E-1	3.883287949516E-3	4.044398286436E-3
7.103093817969E-1	3.925497601141E-3	4.044398282118E-3
7.123763591970E-1	3.630030039765E-3	4.044398278347E-3
7.144960289983E-1	4.094336207642E-3	4.044398274895E-3
7.165766070578E-1	4.600852027144E-3	4.044398271873E-3
7.186653113898E-1	4.727480982019E-3	4.044398269166E-3
7.207607470369E-1	4.305384465768E-3	4.044398266745E-3
7.228179120189E-1	4.474223072268E-3	4.044398264624E-3
7.249398609333E-1	4.769690633645E-3	4.044398262675E-3
7.270743763347E-1	4.600852027144E-3	4.044398260932E-3
7.291414996781E-1	4.600852027144E-3	4.044398259430E-3
7.312505157342E-1	4.558642375519E-3	4.044398258065E-3
7.333505595354E-1	3.545610736515E-3	4.044398256857E-3
7.354206160600E-1	4.220965162517E-3	4.044398255798E-3
7.375325862461E-1	4.769690633645E-3	4.044398254836E-3
7.395982212936E-1	4.432013420643E-3	4.044398254001E-3
7.416907781100E-1	4.432013420643E-3	4.044398253248E-3
7.438244519516E-1	3.967707252766E-3	4.044398252567E-3
7.458745552093E-1	3.672239691390E-3	4.044398251986E-3
7.479708878142E-1	4.136545859267E-3	4.044398251458E-3
7.500793353431E-1	3.334562478389E-3	4.044398250987E-3
7.521512609662E-1	3.418981781639E-3	4.044398250577E-3
7.542582205484E-1	4.854109936895E-3	4.044398250207E-3
7.563216068585E-1	4.009916904391E-3	4.044398249885E-3
7.584122704853E-1	4.094336207642E-3	4.044398249596E-3
7.605252486578E-1	5.740512621024E-3	4.044398249338E-3
7.625780548927E-1	5.402835408022E-3	4.044398249116E-3
7.646681611650E-1	4.347594117393E-3	4.044398248915E-3
7.667707425643E-1	3.672239691390E-3	4.044398248737E-3
7.688364616397E-1	3.250143175138E-3	4.044398248581E-3
7.709367584559E-1	3.081304568638E-3	4.044398248442E-3
7.729996715560E-1	3.798868646266E-3	4.044398248320E-3
7.750896455016E-1	4.896319588520E-3	4.044398248212E-3
7.771974873775E-1	4.980738891770E-3	4.044398248115E-3
7.792358934070E-1	3.630030039765E-3	4.044398248032E-3
7.813326080947E-1	4.769690633645E-3	4.044398247957E-3
7.834084417165E-1	4.558642375519E-3	4.044398247891E-3
7.854708314457E-1	4.263174814142E-3	4.044398247834E-3
7.875702343300E-1	2.912465962137E-3	4.044398247782E-3
7.896279319934E-1	3.461191433264E-3	4.044398247737E-3
7.917198355564E-1	4.516432723893E-3	4.044398247697E-3
7.938109517936E-1	3.714449343015E-3	4.044398247662E-3
7.958611169667E-1	4.094336207642E-3	4.044398247631E-3
7.979581719561E-1	4.220965162517E-3	4.044398247603E-3
8.000366887701E-1	4.347594117393E-3	4.044398247579E-3
8.020968809701E-1	3.925497601141E-3	4.044398247558E-3
8.041965554905E-1	3.883287949516E-3	4.044398247540E-3
8.062450665231E-1	4.009916904391E-3	4.044398247523E-3
8.083254376550E-1	4.178755510892E-3	4.044398247509E-3
8.104263047441E-1	4.094336207642E-3	4.044398247496E-3
8.124716001358E-1	4.769690633645E-3	4.044398247485E-3
8.145677437360E-1	4.516432723893E-3	4.044398247475E-3
8.166480720393E-1	3.798868646266E-3	4.044398247467E-3
8.187128044262E-1	3.925497601141E-3	4.044398247459E-3
8.208169941115E-1	3.883287949516E-3	4.044398247453E-3
8.228748218902E-1	4.094336207642E-3	4.044398247447E-3
8.249525689522E-1	4.558642375519E-3	4.044398247442E-3
8.270385237541E-1	4.980738891770E-3	4.044398247437E-3
8.290830072634E-1	4.685271330394E-3	4.044398247433E-3
8.311668718406E-1	3.841078297891E-3	4.044398247430E-3
8.332395027400E-1	4.220965162517E-3	4.044398247427E-3
8.352960669569E-1	4.811900285270E-3	4.044398247424E-3
8.373847403312E-1	5.276206453147E-3	4.044398247422E-3
8.394246379153E-1	4.305384465768E-3	4.044398247420E-3
8.414937355667E-1	4.389803769018E-3	4.044398247418E-3
8.435759711419E-1	4.474223072268E-3	4.044398247417E-3
8.456146735970E-1	4.178755510892E-3	4.044398247415E-3
8.476905806560E-1	4.854109936895E-3	4.044398247414E-3
8.497626010142E-1	4.263174814142E-3	4.044398247413E-3
8.518115644244E-1	4.474223072268E-3	4.044398247412E-3
8.538948192752E-1	4.727480982019E-3	4.044398247411E-3
8.559478837622E-1	4.009916904391E-3	4.044398247411E-3
8.580161776780E-1	4.727480982019E-3	4.044398247410E-3
8.600926979549E-1	4.432013420643E-3	4.044398247410E-3
8.621276544153E-1	4.263174814142E-3	4.044398247409E-3
8.642046659416E-1	4.558642375519E-3	4.044398247409E-3
8.662868818482E-1	4.474223072268E-3	4.044398247408E-3
8.683222237665E-1	4.389803769018E-3	4.044398247408E-3
8.704058941018E-1	4.389803769018E-3	4.044398247408E-3
8.724215706829E-1	4.220965162517E-3	4.044398247408E-3
8.744804976917E-1	3.756658994640E-3	4.044398247407E-3
8.765736143066E-1	4.347594117393E-3	4.044398247407E-3
8.785994150938E-1	4.389803769018E-3	4.044398247407E-3
8.806646824898E-1	4.305384465768E-3	4.044398247407E-3
8.827420880864E-1	5.022948543396E-3	4.044398247407E-3
8.847938989041E-1	4.600852027144E-3	4.044398247407E-3
8.868777100619E-1	3.883287949516E-3	4.044398247407E-3
8.889079479213E-1	2.954675613762E-3	4.044398247407E-3
8.909722392197E-1	2.574788749136E-3	4.044398247407E-3
8.930468384916E-1	4.811900285270E-3	4.044398247406E-3
8.950702678746E-1	4.220965162517E-3	4.044398247406E-3
8.971075753723E-1	3.587820388140E-3	4.044398247406E-3
8.991714554922E-1	4.178755510892E-3	4.044398247406E-3
9.012143009217E-1	3.672239691390E-3	4.044398247406E-3
9.032797169378E-1	3.883287949516E-3	4.044398247406E-3
9.052989950832E-1	5.022948543396E-3	4.044398247406E-3
9.073618210129E-1	4.685271330394E-3	4.044398247406E-3
9.094351655681E-1	5.065158195021E-3	4.044398247406E-3
9.114528528849E-1	3.461191433264E-3	4.044398247406E-3
9.135006858746E-1	4.136545859267E-3	4.044398247406E-3
9.155538652309E-1	4.220965162517E-3	4.044398247406E-3
9.175884138880E-1	2.912465962137E-3	4.044398247406E-3
9.196597534102E-1	3.376772130014E-3	4.044398247406E-3
9.216774951939E-1	3.841078297891E-3	4.044398247406E-3
9.237125189232E-1	4.769690633645E-3	4.044398247406E-3
9.257792817144E-1	4.094336207642E-3	4.044398247406E-3
9.277924485128E-1	3.165723871888E-3	4.044398247406E-3
9.298308302185E-1	3.756658994640E-3	4.044398247406E-3
9.318890241357E-1	4.643061678769E-3	4.044398247406E-3
9.339167873599E-1	4.263174814142E-3	4.044398247406E-3
9.359858276349E-1	4.938529240145E-3	4.044398247406E-3
9.380065797612E-1	4.263174814142E-3	4.044398247406E-3
9.400613946369E-1	4.009916904391E-3	4.044398247406E-3
9.421314750198E-1	3.925497601141E-3	4.044398247406E-3
9.441481275823E-1	4.643061678769E-3	4.044398247406E-3
9.461829407761E-1	4.220965162517E-3	4.044398247406E-3
9.482536777876E-1	4.980738891770E-3	4.044398247406E-3
9.502731878828E-1	4.769690633645E-3	4.044398247406E-3
9.523271709747E-1	4.432013420643E-3	4.044398247406E-3
9.543510469163E-1	3.925497601141E-3	4.044398247406E-3
9.563854345003E-1	4.600852027144E-3	4.044398247406E-3
9.584493870100E-1	3.883287949516E-3	4.044398247406E-3
9.604599885114E-1	3.798868646266E-3	4.044398247406E-3
9.624790735788E-1	4.305384465768E-3	4.044398247406E-3
9.645340423118E-1	4.389803769018E-3	4.044398247406E-3
9.665520835469E-1	4.685271330394E-3	4.044398247406E-3
9.686093795752E-1	4.938529240145E-3	4.044398247406E-3
9.706248394526E-1	3.461191433264E-3	4.044398247406E-3
9.726647723006E-1	3.376772130014E-3	4.044398247406E-3
9.747272530406E-1	4.263174814142E-3	4.044398247406E-3
9.767310784198E-1	3.714449343015E-3	4.044398247406E-3
9.787573638226E-1	4.558642375519E-3	4.044398247406E-3
9.808079464587E-1	4.685271330394E-3	4.044398247406E-3
9.828183712919E-1	4.474223072268E-3	4.044398247406E-3
9.848677006079E-1	4.220965162517E-3	4.044398247406E-3
9.868867778775E-1	3.630030039765E-3	4.044398247406E-3
9.889064749990E-1	3.418981781639E-3	4.044398247406E-3
9.909534302339E-1	3.714449343015E-3	4.044398247406E-3
9.929494337966E-1	4.136545859267E-3	4.044398247406E-3
9.949938292045E-1	4.220965162517E-3	4.044398247406E-3
9.970316860263E-1	3.883287949516E-3	4.044398247406E-3
9.990321696063E-1	3.039094917012E-3	4.044398247406E-3
1.001078461230E+0	4.432013420643E-3	4.044398247406E-3
1.003084891243E+0	3.376772130014E-3	4.044398247406E-3
1.005101610027E+0	3.672239691390E-3	4.044398247406E-3
1.007147797139E+0	4.600852027144E-3	4.044398247406E-3
1.009142370946E+0	3.545610736515E-3	4.044398247406E-3
1.011154756820E+0	4.896319588520E-3	4.044398247406E-3
1.013186563861E+0	5.529464362898E-3	4.044398247406E-3
1.015197087736E+0	3.672239691390E-3	4.044398247406E-3
1.017234660818E+0	3.756658994640E-3	4.044398247406E-3
1.019242533505E+0	4.389803769018E-3	4.044398247406E-3
1.021258814110E+0	3.883287949516E-3	4.044398247406E-3
1.023297634460E+0	4.052126556017E-3	4.044398247406E-3
1.025271036711E+0	4.389803769018E-3	4.044398247406E-3
1.027302112755E+0	3.587820388140E-3	4.044398247406E-3
1.029319888057E+0	4.432013420643E-3	4.044398247406E-3
1.031305345412E+0	3.334562478389E-3	4.044398247406E-3
1.033346373416E+0	3.714449343015E-3	4.044398247406E-3
1.035333681481E+0	4.600852027144E-3	4.044398247406E-3
1.037342994515E+0	4.938529240145E-3	4.044398247406E-3
1.039384445802E+0	3.883287949516E-3	4.044398247406E-3
1.041367440741E+0	3.165723871888E-3	4.044398247406E-3
1.043382163105E+0	3.883287949516E-3	4.044398247406E-3
1.045388144814E+0	3.672239691390E-3	4.044398247406E-3
1.047386887316E+0	5.445045059647E-3	4.044398247406E-3
1.049416972598E+0	5.149577498271E-3	4.044398247406E-3
1.051421308313E+0	4.178755510892E-3	4.044398247406E-3
1.053426432052E+0	4.389803769018E-3	4.044398247406E-3
1.055458297750E+0	5.656093317773E-3	4.044398247406E-3
1.057435835411E+0	5.065158195021E-3	4.044398247406E-3
1.059443056707E+0	3.714449343015E-3	4.044398247406E-3
1.061453838950E+0	3.756658994640E-3	4.044398247406E-3
1.063429544871E+0	3.376772130014E-3	4.044398247406E-3
1.065455544439E+0	4.136545859267E-3	4.044398247406E-3
1.067444124212E+0	4.220965162517E-3	4.044398247406E-3
1.069450036557E+0	3.292352826763E-3	4.044398247406E-3
1.071480782658E+0	4.854109936895E-3	4.044398247406E-3
1.073455064409E+0	4.896319588520E-3	4.044398247406E-3
1.075463074893E+0	4.009916904391E-3	4.044398247406E-3
1.077469176127E+0	4.643061678769E-3	4.044398247406E-3
1.079444491702E+0	4.685271330394E-3	4.044398247406E-3
1.081458348647E+0	4.643061678769E-3	4.044398247406E-3
1.083446431003E+0	4.980738891770E-3	4.044398247406E-3
1.085437575026E+0	4.516432723893E-3	4.044398247406E-3
1.087458092525E+0	3.461191433264E-3	4.044398247406E-3
1.089429448428E+0	3.123514220263E-3	4.044398247406E-3
1.091448954100E+0	3.841078297891E-3	4.044398247406E-3
1.093448065767E+0	3.798868646266E-3	4.044398247406E-3
1.095428770188E+0	3.334562478389E-3	4.044398247406E-3
1.097434246681E+0	3.925497601141E-3	4.044398247406E-3
1.099418641350E+0	4.178755510892E-3	4.044398247406E-3
1.101391399658E+0	4.305384465768E-3	4.044398247406E-3
1.103411866648E+0	5.065158195021E-3	4.044398247406E-3
1.105371356335E+0	4.643061678769E-3	4.044398247406E-3
1.107372000872E+0	5.065158195021E-3	4.044398247406E-3
1.109373470093E+0	5.022948543396E-3	4.044398247406E-3
1.111342313536E+0	3.714449343015E-3	4.044398247406E-3
1.113356923125E+0	4.516432723893E-3	4.044398247406E-3
1.115341181742E+0	4.600852027144E-3	4.044398247406E-3
1.117302365955E+0	3.756658994640E-3	4.044398247406E-3
1.119313929937E+0	4.516432723893E-3	4.044398247406E-3
1.121285883695E+0	4.009916904391E-3	4.044398247406E-3
1.123259120684E+0	3.967707252766E-3	4.044398247406E-3
1.125247091894E+0	4.178755510892E-3	4.044398247406E-3
1.127223342367E+0	3.798868646266E-3	4.044398247406E-3
1.129214545280E+0	3.081304568638E-3	4.044398247406E-3
1.131218230302E+0	5.191787149896E-3	4.044398247406E-3
1.133202127087E+0	4.769690633645E-3	4.044398247406E-3
1.135182222713E+0	4.727480982019E-3	4.044398247406E-3
1.137119545311E+0	4.474223072268E-3	4.044398247406E-3
1.139111409739E+0	3.841078297891E-3	4.044398247406E-3
1.141097210422E+0	4.432013420643E-3	4.044398247406E-3
1.143035922390E+0	4.136545859267E-3	4.044398247406E-3
1.145056963843E+0	4.727480982019E-3	4.044398247406E-3
1.147021977380E+0	4.643061678769E-3	4.044398247406E-3
1.148985270787E+0	3.672239691390E-3	4.044398247406E-3
1.150947714604E+0	4.432013420643E-3	4.044398247406E-3
1.152880208969E+0	4.938529240145E-3	4.044398247406E-3
1.154897480452E+0	4.474223072268E-3	4.044398247406E-3
