# 2023-01-06T12:17:33+00:00
# Header Rows: 22
# File Format: 2
# Device: mini
# Serial: S9332
# Firmware: 1035
# Software: 1.0.3
# Sensitivity: 10
# PMT Gain: 1
# Scanrange [ps]: 5000
# Average: 0
# Triggermode: OFF
# Triggerfrequency [Hz]: 0
# ACFFWHM [ps]: 0.262
# Fittype: Gaussian
# Fit Pulse Duration [ps]: 0.190
# FWHM Valid: FALSE (No Signal)
# FIT MSE: 3.185014370144E-7
# Amplitude: 0.014511
# ==========
Delay[ps]	Intensity [arb.u.]	Fit [arb.u.]
-1.868681863106E+0	3.925497601141E-3	4.390907299348E-3
-1.867067425183E+0	4.220965162517E-3	4.390907299348E-3
-1.865497839806E+0	5.022948543396E-3	4.390907299348E-3
-1.863906468491E+0	3.967707252766E-3	4.390907299348E-3
-1.862295495267E+0	4.220965162517E-3	4.390907299348E-3
-1.860722287726E+0	4.558642375519E-3	4.390907299348E-3
-1.859120209712E+0	4.558642375519E-3	4.390907299348E-3
-1.857534118891E+0	4.938529240145E-3	4.390907299348E-3
-1.855930528141E+0	4.263174814142E-3	4.390907299348E-3
-1.854316208346E+0	4.600852027144E-3	4.390907299348E-3
-1.852751644513E+0	4.347594117393E-3	4.390907299348E-3
-1.851139586374E+0	5.022948543396E-3	4.390907299348E-3
-1.849529011759E+0	4.516432723893E-3	4.390907299348E-3
-1.847965250846E+0	4.220965162517E-3	4.390907299348E-3
-1.846332364363E+0	3.841078297891E-3	4.390907299348E-3
-1.844723051797E+0	4.136545859267E-3	4.390907299348E-3
-1.843136510693E+0	4.896319588520E-3	4.390907299348E-3
-1.841496591930E+0	4.516432723893E-3	4.390907299348E-3
-1.839913332689E+0	3.841078297891E-3	4.390907299348E-3
-1.838301417118E+0	4.727480982019E-3	4.390907299348E-3
-1.836674740208E+0	4.136545859267E-3	4.390907299348E-3
-1.835113964034E+0	4.516432723893E-3	4.390907299348E-3
-1.833479297949E+0	4.896319588520E-3	4.390907299348E-3
-1.831863685847E+0	4.389803769018E-3	4.390907299348E-3
-1.830252576339E+0	4.305384465768E-3	4.390907299348E-3
-1.828616728742E+0	3.967707252766E-3	4.390907299348E-3
-1.827005175469E+0	5.191787149896E-3	4.390907299348E-3
-1.825376980004E+0	4.727480982019E-3	4.390907299348E-3
-1.823747981618E+0	4.811900285270E-3	4.390907299348E-3
-1.822175221450E+0	3.841078297891E-3	4.390907299348E-3
-1.820540367873E+0	4.727480982019E-3	4.390907299348E-3
-1.818919389619E+0	4.432013420643E-3	4.390907299348E-3
-1.817318846919E+0	2.996885265387E-3	4.390907299348E-3
-1.815674888762E+0	3.123514220263E-3	4.390907299348E-3
-1.814080703441E+0	4.178755510892E-3	4.390907299348E-3
-1.812453284245E+0	4.432013420643E-3	4.390907299348E-3
-1.810804481212E+0	4.727480982019E-3	4.390907299348E-3
-1.809214382071E+0	4.432013420643E-3	4.390907299348E-3
-1.807573711944E+0	4.220965162517E-3	4.390907299348E-3
-1.805939754045E+0	4.600852027144E-3	4.390907299348E-3
-1.804328361613E+0	5.233996801521E-3	4.390907299348E-3
-1.802666284139E+0	5.276206453147E-3	4.390907299348E-3
-1.801070693387E+0	5.487254711272E-3	4.390907299348E-3
-1.799429909322E+0	4.980738891770E-3	4.390907299348E-3
-1.797762197319E+0	5.107367846646E-3	4.390907299348E-3
-1.796160515238E+0	4.305384465768E-3	4.390907299348E-3
-1.794522940412E+0	4.389803769018E-3	4.390907299348E-3
-1.792866152977E+0	5.318416104772E-3	4.390907299348E-3
-1.791241100646E+0	4.769690633645E-3	4.390907299348E-3
-1.789593699087E+0	4.432013420643E-3	4.390907299348E-3
-1.787993878190E+0	4.474223072268E-3	4.390907299348E-3
-1.786348777858E+0	4.896319588520E-3	4.390907299348E-3
-1.784681960253E+0	4.516432723893E-3	4.390907299348E-3
-1.783083634169E+0	4.558642375519E-3	4.390907299348E-3
-1.781423556840E+0	5.740512621024E-3	4.390907299348E-3
-1.779767844776E+0	4.727480982019E-3	4.390907299348E-3
-1.778144061012E+0	5.149577498271E-3	4.390907299348E-3
-1.776472326724E+0	4.558642375519E-3	4.390907299348E-3
-1.774846200883E+0	5.107367846646E-3	4.390907299348E-3
-1.773170528220E+0	4.769690633645E-3	4.390907299348E-3
-1.771494204515E+0	4.600852027144E-3	4.390907299348E-3
-1.769879111477E+0	3.081304568638E-3	4.390907299348E-3
-1.768208999673E+0	3.672239691390E-3	4.390907299348E-3
-1.766548049478E+0	4.094336207642E-3	4.390907299348E-3
-1.764910308925E+0	4.220965162517E-3	4.390907299348E-3
-1.763231484748E+0	5.909351227524E-3	4.390907299348E-3
-1.761602616127E+0	5.740512621024E-3	4.390907299348E-3
-1.759950011469E+0	4.811900285270E-3	4.390907299348E-3
-1.758261220202E+0	3.798868646266E-3	4.390907299348E-3
-1.756645272220E+0	4.009916904391E-3	4.390907299348E-3
-1.754958180482E+0	5.191787149896E-3	4.390907299348E-3
-1.753294753441E+0	4.052126556017E-3	4.390907299348E-3
-1.751633135212E+0	4.220965162517E-3	4.390907299348E-3
-1.749963287363E+0	3.756658994640E-3	4.390907299348E-3
-1.748317422515E+0	4.263174814142E-3	4.390907299348E-3
-1.746642720946E+0	4.516432723893E-3	4.390907299348E-3
-1.744946010566E+0	4.052126556017E-3	4.390907299348E-3
-1.743308346243E+0	4.263174814142E-3	4.390907299348E-3
-1.741623011295E+0	4.558642375519E-3	4.390907299348E-3
-1.739923340385E+0	4.980738891770E-3	4.390907299348E-3
-1.738258244422E+0	4.980738891770E-3	4.390907299348E-3
-1.736573077531E+0	4.220965162517E-3	4.390907299348E-3
-1.734902699561E+0	4.052126556017E-3	4.390907299348E-3
-1.733215743990E+0	3.756658994640E-3	4.390907299348E-3
-1.731500115797E+0	4.516432723893E-3	4.390907299348E-3
-1.729843866513E+0	3.123514220263E-3	4.390907299348E-3
-1.728151393959E+0	4.600852027144E-3	4.390907299348E-3
-1.726469796859E+0	4.727480982019E-3	4.390907299348E-3
-1.724794802589E+0	4.980738891770E-3	4.390907299348E-3
-1.723097577218E+0	5.318416104772E-3	4.390907299348E-3
-1.721407814741E+0	3.292352826763E-3	4.390907299348E-3
-1.719729829098E+0	3.883287949516E-3	4.390907299348E-3
-1.718018270907E+0	4.769690633645E-3	4.390907299348E-3
-1.716358560765E+0	5.022948543396E-3	4.390907299348E-3
-1.714665212901E+0	4.052126556017E-3	4.390907299348E-3
-1.712947949188E+0	4.600852027144E-3	4.390907299348E-3
-1.711274503965E+0	4.305384465768E-3	4.390907299348E-3
-1.709571204257E+0	4.685271330394E-3	4.390907299348E-3
-1.707886913723E+0	4.474223072268E-3	4.390907299348E-3
-1.706186280099E+0	3.967707252766E-3	4.390907299348E-3
-1.704464335959E+0	5.402835408022E-3	4.390907299348E-3
-1.702792165819E+0	4.558642375519E-3	4.390907299348E-3
-1.701074766288E+0	4.094336207642E-3	4.390907299348E-3
-1.699364766804E+0	3.798868646266E-3	4.390907299348E-3
-1.697673483794E+0	4.178755510892E-3	4.390907299348E-3
-1.695955110493E+0	4.052126556017E-3	4.390907299348E-3
-1.694265508391E+0	4.009916904391E-3	4.390907299348E-3
-1.692554873344E+0	4.009916904391E-3	4.390907299348E-3
-1.690829589849E+0	4.305384465768E-3	4.390907299348E-3
-1.689158808614E+0	3.841078297891E-3	4.390907299348E-3
-1.687431252872E+0	4.769690633645E-3	4.390907299348E-3
-1.685710903983E+0	4.854109936895E-3	4.390907299348E-3
-1.684021132079E+0	4.263174814142E-3	4.390907299348E-3
-1.682294569543E+0	5.022948543396E-3	4.390907299348E-3
-1.680598664878E+0	3.883287949516E-3	4.390907299348E-3
-1.678872156692E+0	3.841078297891E-3	4.390907299348E-3
-1.677133480861E+0	4.685271330394E-3	4.390907299348E-3
-1.675451557659E+0	5.065158195021E-3	4.390907299348E-3
-1.673714764077E+0	5.191787149896E-3	4.390907299348E-3
-1.671977681985E+0	4.178755510892E-3	4.390907299348E-3
-1.670270913272E+0	4.727480982019E-3	4.390907299348E-3
-1.668546722023E+0	5.445045059647E-3	4.390907299348E-3
-1.666846996181E+0	3.503401084889E-3	4.390907299348E-3
-1.665131585971E+0	4.009916904391E-3	4.390907299348E-3
-1.663384971127E+0	5.276206453147E-3	4.390907299348E-3
-1.661706352597E+0	5.191787149896E-3	4.390907299348E-3
-1.659966361066E+0	4.389803769018E-3	4.390907299348E-3
-1.658219235652E+0	5.065158195021E-3	4.390907299348E-3
-1.656499700741E+0	3.967707252766E-3	4.390907299348E-3
-1.654776775614E+0	3.883287949516E-3	4.390907299348E-3
-1.653066201668E+0	3.714449343015E-3	4.390907299348E-3
-1.651334595359E+0	4.052126556017E-3	4.390907299348E-3
-1.649579189584E+0	4.896319588520E-3	4.390907299348E-3
-1.647885550997E+0	3.630030039765E-3	4.390907299348E-3
-1.646137367902E+0	3.841078297891E-3	4.390907299348E-3
-1.644396465563E+0	4.094336207642E-3	4.390907299348E-3
-1.642670183974E+0	3.798868646266E-3	4.390907299348E-3
-1.640912504555E+0	3.672239691390E-3	4.390907299348E-3
-1.639200061161E+0	3.756658994640E-3	4.390907299348E-3
-1.637462208036E+0	3.334562478389E-3	4.390907299348E-3
-1.635705004388E+0	4.136545859267E-3	4.390907299348E-3
-1.634015850008E+0	4.136545859267E-3	4.390907299348E-3
-1.632267214536E+0	5.233996801521E-3	4.390907299348E-3
-1.630513703114E+0	4.854109936895E-3	4.390907299348E-3
-1.628776182376E+0	4.896319588520E-3	4.390907299348E-3
-1.627032502575E+0	4.094336207642E-3	4.390907299348E-3
-1.625305877775E+0	3.798868646266E-3	4.390907299348E-3
-1.623560994116E+0	4.220965162517E-3	4.390907299348E-3
-1.621777877733E+0	4.094336207642E-3	4.390907299348E-3
-1.620070200075E+0	4.220965162517E-3	4.390907299348E-3
-1.618307905170E+0	4.600852027144E-3	4.390907299348E-3
-1.616548011463E+0	4.558642375519E-3	4.390907299348E-3
-1.614811860428E+0	3.841078297891E-3	4.390907299348E-3
-1.613039457611E+0	5.022948543396E-3	4.390907299348E-3
-1.611304922892E+0	3.461191433264E-3	4.390907299348E-3
-1.609551844761E+0	5.191787149896E-3	4.390907299348E-3
-1.607779767581E+0	5.107367846646E-3	4.390907299348E-3
-1.606055117437E+0	4.305384465768E-3	4.390907299348E-3
-1.604287753621E+0	4.643061678769E-3	4.390907299348E-3
-1.602511305241E+0	4.727480982019E-3	4.390907299348E-3
-1.600774863018E+0	4.854109936895E-3	4.390907299348E-3
-1.599004216874E+0	5.065158195021E-3	4.390907299348E-3
-1.597257330277E+0	5.022948543396E-3	4.390907299348E-3
-1.595503367408E+0	4.136545859267E-3	4.390907299348E-3
-1.593706787464E+0	3.967707252766E-3	4.390907299348E-3
-1.591972337239E+0	4.094336207642E-3	4.390907299348E-3
-1.590195304853E+0	4.474223072268E-3	4.390907299348E-3
-1.588432369496E+0	3.756658994640E-3	4.390907299348E-3
-1.586681376818E+0	4.558642375519E-3	4.390907299348E-3
-1.584900686772E+0	4.474223072268E-3	4.390907299348E-3
-1.583138862167E+0	4.263174814142E-3	4.390907299348E-3
-1.581384464960E+0	4.854109936895E-3	4.390907299348E-3
-1.579580041436E+0	5.107367846646E-3	4.390907299348E-3
-1.577853272670E+0	3.925497601141E-3	4.390907299348E-3
-1.576072180523E+0	3.841078297891E-3	4.390907299348E-3
-1.574286807721E+0	4.432013420643E-3	4.390907299348E-3
-1.572536620874E+0	4.811900285270E-3	4.390907299348E-3
-1.570747422705E+0	5.149577498271E-3	4.390907299348E-3
-1.568989236209E+0	5.065158195021E-3	4.390907299348E-3
-1.567217365491E+0	4.558642375519E-3	4.390907299348E-3
-1.565414506027E+0	4.600852027144E-3	4.390907299348E-3
-1.563670728116E+0	4.600852027144E-3	4.390907299348E-3
-1.561881919827E+0	4.896319588520E-3	4.390907299348E-3
-1.560072206614E+0	5.065158195021E-3	4.390907299348E-3
-1.558326488262E+0	4.178755510892E-3	4.390907299348E-3
-1.556537777502E+0	3.418981781639E-3	4.390907299348E-3
-1.554767941494E+0	4.178755510892E-3	4.390907299348E-3
-1.553007967134E+0	4.769690633645E-3	4.390907299348E-3
-1.551206055371E+0	4.094336207642E-3	4.390907299348E-3
-1.549427836817E+0	4.389803769018E-3	4.390907299348E-3
-1.547639965173E+0	5.065158195021E-3	4.390907299348E-3
-1.545824368257E+0	4.980738891770E-3	4.390907299348E-3
-1.544022458123E+0	4.600852027144E-3	4.390907299348E-3
-1.542219106129E+0	5.065158195021E-3	4.390907299348E-3
-1.540460833627E+0	5.107367846646E-3	4.390907299348E-3
-1.538706308865E+0	5.149577498271E-3	4.390907299348E-3
-1.536898223025E+0	4.643061678769E-3	4.390907299348E-3
-1.535128603488E+0	4.432013420643E-3	4.390907299348E-3
-1.533321792848E+0	4.347594117393E-3	4.390907299348E-3
-1.531528620109E+0	4.643061678769E-3	4.390907299348E-3
-1.529738132541E+0	3.925497601141E-3	4.390907299348E-3
-1.527937742243E+0	4.516432723893E-3	4.390907299348E-3
-1.526190100326E+0	4.600852027144E-3	4.390907299348E-3
-1.524397457126E+0	4.685271330394E-3	4.390907299348E-3
-1.522558271046E+0	4.474223072268E-3	4.390907299348E-3
-1.520774202889E+0	4.389803769018E-3	4.390907299348E-3
-1.518983354653E+0	4.347594117393E-3	4.390907299348E-3
-1.517162032080E+0	3.925497601141E-3	4.390907299348E-3
-1.515385516664E+0	3.376772130014E-3	4.390907299348E-3
-1.513577575487E+0	4.474223072268E-3	4.390907299348E-3
-1.511772111156E+0	4.474223072268E-3	4.390907299348E-3
-1.509976520693E+0	4.432013420643E-3	4.390907299348E-3
-1.508152654471E+0	4.220965162517E-3	4.390907299348E-3
-1.506359865677E+0	3.756658994640E-3	4.390907299348E-3
-1.504550135007E+0	4.178755510892E-3	4.390907299348E-3
-1.502726276117E+0	4.178755510892E-3	4.390907299348E-3
-1.500959811702E+0	4.220965162517E-3	4.390907299348E-3
-1.499119798959E+0	4.643061678769E-3	4.390907299348E-3
-1.497317317970E+0	3.292352826763E-3	4.390907299348E-3
-1.495526974600E+0	4.136545859267E-3	4.390907299348E-3
-1.493684824730E+0	5.149577498271E-3	4.390907299348E-3
-1.491890486540E+0	3.714449343015E-3	4.390907299348E-3
-1.490069908814E+0	3.250143175138E-3	4.390907299348E-3
-1.488237139002E+0	4.811900285270E-3	4.390907299348E-3
-1.486473226733E+0	3.798868646266E-3	4.390907299348E-3
-1.484631540647E+0	4.136545859267E-3	4.390907299348E-3
-1.482825344854E+0	4.643061678769E-3	4.390907299348E-3
-1.481052531556E+0	4.685271330394E-3	4.390907299348E-3
-1.479209376958E+0	4.854109936895E-3	4.390907299348E-3
-1.477397683269E+0	4.980738891770E-3	4.390907299348E-3
-1.475571498247E+0	4.474223072268E-3	4.390907299348E-3
-1.473726181501E+0	4.389803769018E-3	4.390907299348E-3
-1.471924091323E+0	3.967707252766E-3	4.390907299348E-3
-1.470074549902E+0	3.461191433264E-3	4.390907299348E-3
-1.468257907408E+0	4.263174814142E-3	4.390907299348E-3
-1.466446253405E+0	4.643061678769E-3	4.390907299348E-3
-1.464603749733E+0	3.587820388140E-3	4.390907299348E-3
-1.462811221403E+0	4.263174814142E-3	4.390907299348E-3
-1.460969063619E+0	4.769690633645E-3	4.390907299348E-3
-1.459124132447E+0	5.233996801521E-3	4.390907299348E-3
-1.457328805357E+0	4.305384465768E-3	4.390907299348E-3
-1.455473723676E+0	4.516432723893E-3	4.390907299348E-3
-1.453653703421E+0	4.516432723893E-3	4.390907299348E-3
-1.451840959266E+0	5.360625756397E-3	4.390907299348E-3
-1.449969153576E+0	4.854109936895E-3	4.390907299348E-3
-1.448150083348E+0	4.811900285270E-3	4.390907299348E-3
-1.446312590164E+0	3.967707252766E-3	4.390907299348E-3
-1.444446758955E+0	4.643061678769E-3	4.390907299348E-3
-1.442631123051E+0	4.938529240145E-3	4.390907299348E-3
-1.440772606465E+0	5.191787149896E-3	4.390907299348E-3
-1.438934821627E+0	3.587820388140E-3	4.390907299348E-3
-1.437097095678E+0	3.503401084889E-3	4.390907299348E-3
-1.435232884627E+0	4.938529240145E-3	4.390907299348E-3
-1.433406971706E+0	3.883287949516E-3	4.390907299348E-3
-1.431557492666E+0	3.756658994640E-3	4.390907299348E-3
-1.429695873330E+0	4.516432723893E-3	4.390907299348E-3
-1.427872442726E+0	3.503401084889E-3	4.390907299348E-3
-1.425996540498E+0	4.347594117393E-3	4.390907299348E-3
-1.424146706958E+0	4.600852027144E-3	4.390907299348E-3
-1.422321200328E+0	4.389803769018E-3	4.390907299348E-3
-1.420458163340E+0	3.672239691390E-3	4.390907299348E-3
-1.418628916185E+0	3.334562478389E-3	4.390907299348E-3
-1.416775953359E+0	4.220965162517E-3	4.390907299348E-3
-1.414894540782E+0	4.347594117393E-3	4.390907299348E-3
-1.413077213262E+0	4.052126556017E-3	4.390907299348E-3
-1.411193758875E+0	3.461191433264E-3	4.390907299348E-3
-1.409331777009E+0	4.052126556017E-3	4.390907299348E-3
-1.407498465671E+0	4.685271330394E-3	4.390907299348E-3
-1.405606049154E+0	4.220965162517E-3	4.390907299348E-3
-1.403756701509E+0	3.545610736515E-3	4.390907299348E-3
-1.401893149996E+0	3.630030039765E-3	4.390907299348E-3
-1.400026830913E+0	4.685271330394E-3	4.390907299348E-3
-1.398203268797E+0	4.052126556017E-3	4.390907299348E-3
-1.396320356519E+0	3.925497601141E-3	4.390907299348E-3
-1.394449184995E+0	5.065158195021E-3	4.390907299348E-3
-1.392610947896E+0	3.883287949516E-3	4.390907299348E-3
-1.390718110425E+0	4.558642375519E-3	4.390907299348E-3
-1.388870563097E+0	3.925497601141E-3	4.390907299348E-3
-1.387013453456E+0	4.474223072268E-3	4.390907299348E-3
-1.385113847776E+0	5.022948543396E-3	4.390907299348E-3
-1.383283451696E+0	4.389803769018E-3	4.390907299348E-3
-1.381398592576E+0	2.996885265387E-3	4.390907299348E-3
-1.379515910618E+0	3.503401084889E-3	4.390907299348E-3
-1.377676232358E+0	4.220965162517E-3	4.390907299348E-3
-1.375782625833E+0	4.347594117393E-3	4.390907299348E-3
-1.373934755777E+0	4.516432723893E-3	4.390907299348E-3
-1.372066430613E+0	3.756658994640E-3	4.390907299348E-3
-1.370158125130E+0	4.685271330394E-3	4.390907299348E-3
-1.368294923578E+0	4.178755510892E-3	4.390907299348E-3
-1.366417157372E+0	4.009916904391E-3	4.390907299348E-3
-1.364520577747E+0	4.136545859267E-3	4.390907299348E-3
-1.362678930998E+0	4.600852027144E-3	4.390907299348E-3
-1.360773954744E+0	5.233996801521E-3	4.390907299348E-3
-1.358897969652E+0	5.065158195021E-3	4.390907299348E-3
-1.357024575461E+0	4.558642375519E-3	4.390907299348E-3
-1.355115559115E+0	3.925497601141E-3	4.390907299348E-3
-1.353270588839E+0	4.474223072268E-3	4.390907299348E-3
-1.351366235230E+0	4.769690633645E-3	4.390907299348E-3
-1.349459145476E+0	3.883287949516E-3	4.390907299348E-3
-1.347611020310E+0	3.418981781639E-3	4.390907299348E-3
-1.345706363875E+0	3.672239691390E-3	4.390907299348E-3
-1.343828802618E+0	3.672239691390E-3	4.390907299348E-3
-1.341947007842E+0	4.052126556017E-3	4.390907299348E-3
-1.340043991582E+0	5.487254711272E-3	4.390907299348E-3
-1.338193627571E+0	5.065158195021E-3	4.390907299348E-3
-1.336284424315E+0	5.318416104772E-3	4.390907299348E-3
-1.334380147286E+0	5.360625756397E-3	4.390907299348E-3
-1.332534926206E+0	4.052126556017E-3	4.390907299348E-3
-1.330616756747E+0	4.263174814142E-3	4.390907299348E-3
-1.328730253029E+0	3.967707252766E-3	4.390907299348E-3
-1.326843972882E+0	3.461191433264E-3	4.390907299348E-3
-1.324931879739E+0	3.418981781639E-3	4.390907299348E-3
-1.323070260636E+0	3.883287949516E-3	4.390907299348E-3
-1.321156914755E+0	4.600852027144E-3	4.390907299348E-3
-1.319238744715E+0	5.233996801521E-3	4.390907299348E-3
-1.317381813488E+0	4.938529240145E-3	4.390907299348E-3
-1.315468227045E+0	4.305384465768E-3	4.390907299348E-3
-1.313583916317E+0	3.334562478389E-3	4.390907299348E-3
-1.311683457440E+0	4.178755510892E-3	4.390907299348E-3
-1.309770972904E+0	4.643061678769E-3	4.390907299348E-3
-1.307910708839E+0	5.233996801521E-3	4.390907299348E-3
-1.305989243436E+0	4.811900285270E-3	4.390907299348E-3
-1.304061181255E+0	4.643061678769E-3	4.390907299348E-3
-1.302204169957E+0	3.925497601141E-3	4.390907299348E-3
-1.300278986258E+0	4.558642375519E-3	4.390907299348E-3
-1.298375798218E+0	5.782722272649E-3	4.390907299348E-3
-1.296474636043E+0	4.347594117393E-3	4.390907299348E-3
-1.294565873294E+0	4.305384465768E-3	4.390907299348E-3
-1.292686018493E+0	4.600852027144E-3	4.390907299348E-3
-1.290759152954E+0	4.474223072268E-3	4.390907299348E-3
-1.288811671120E+0	4.516432723893E-3	4.390907299348E-3
-1.286935327454E+0	4.136545859267E-3	4.390907299348E-3
-1.285013942936E+0	3.798868646266E-3	4.390907299348E-3
-1.283109948018E+0	4.685271330394E-3	4.390907299348E-3
-1.281201789991E+0	5.022948543396E-3	4.390907299348E-3
-1.279265388209E+0	4.263174814142E-3	4.390907299348E-3
-1.277386447824E+0	4.305384465768E-3	4.390907299348E-3
-1.275472423551E+0	4.347594117393E-3	4.390907299348E-3
-1.273530913171E+0	4.305384465768E-3	4.390907299348E-3
-1.271646803087E+0	4.052126556017E-3	4.390907299348E-3
-1.269724904276E+0	5.022948543396E-3	4.390907299348E-3
-1.267799204306E+0	4.220965162517E-3	4.390907299348E-3
-1.265862137982E+0	4.263174814142E-3	4.390907299348E-3
-1.263922536271E+0	5.445045059647E-3	4.390907299348E-3
-1.262032957619E+0	4.600852027144E-3	4.390907299348E-3
-1.260105444762E+0	3.672239691390E-3	4.390907299348E-3
-1.258154241257E+0	3.165723871888E-3	4.390907299348E-3
-1.256273876236E+0	3.925497601141E-3	4.390907299348E-3
-1.254330075804E+0	4.938529240145E-3	4.390907299348E-3
-1.252413257077E+0	4.980738891770E-3	4.390907299348E-3
-1.250487534761E+0	4.178755510892E-3	4.390907299348E-3
-1.248538240506E+0	5.065158195021E-3	4.390907299348E-3
-1.246646269152E+0	4.094336207642E-3	4.390907299348E-3
-1.244711972259E+0	4.052126556017E-3	4.390907299348E-3
-1.242752475705E+0	5.402835408022E-3	4.390907299348E-3
-1.240838915797E+0	5.276206453147E-3	4.390907299348E-3
-1.238906613463E+0	4.305384465768E-3	4.390907299348E-3
-1.236986689077E+0	3.587820388140E-3	4.390907299348E-3
-1.235048550640E+0	4.474223072268E-3	4.390907299348E-3
-1.233098985331E+0	3.587820388140E-3	4.390907299348E-3
-1.231195498653E+0	4.938529240145E-3	4.390907299348E-3
-1.229245321872E+0	4.094336207642E-3	4.390907299348E-3
-1.227281278730E+0	4.938529240145E-3	4.390907299348E-3
-1.225372217344E+0	3.587820388140E-3	4.390907299348E-3
-1.223425252014E+0	4.347594117393E-3	4.390907299348E-3
-1.221500420837E+0	4.600852027144E-3	4.390907299348E-3
-1.219569897172E+0	3.714449343015E-3	4.390907299348E-3
-1.217613853795E+0	3.841078297891E-3	4.390907299348E-3
-1.215698620195E+0	4.305384465768E-3	4.390907299348E-3
-1.213743711777E+0	4.305384465768E-3	4.390907299348E-3
-1.211765790055E+0	3.376772130014E-3	4.390907299348E-3
-1.209866270848E+0	4.220965162517E-3	4.390907299348E-3
-1.207917068651E+0	3.841078297891E-3	4.390907299348E-3
-1.205977876489E+0	5.107367846646E-3	4.390907299348E-3
-1.204032098025E+0	5.022948543396E-3	4.390907299348E-3
-1.202072189012E+0	5.782722272649E-3	4.390907299348E-3
-1.200165069580E+0	4.854109936895E-3	4.390907299348E-3
-1.198203641896E+0	4.474223072268E-3	4.390907299348E-3
-1.196228202375E+0	4.600852027144E-3	4.390907299348E-3
-1.194314720908E+0	5.022948543396E-3	4.390907299348E-3
-1.192354157711E+0	4.136545859267E-3	4.390907299348E-3
-1.190408617947E+0	3.165723871888E-3	4.390907299348E-3
-1.188458983157E+0	3.967707252766E-3	4.390907299348E-3
-1.186479138219E+0	4.938529240145E-3	4.390907299348E-3
-1.184562157954E+0	4.094336207642E-3	4.390907299348E-3
-1.182598654011E+0	4.727480982019E-3	4.390907299348E-3
-1.180623524182E+0	4.220965162517E-3	4.390907299348E-3
-1.178686705287E+0	4.263174814142E-3	4.390907299348E-3
-1.176719417874E+0	4.094336207642E-3	4.390907299348E-3
-1.174767369783E+0	4.220965162517E-3	4.390907299348E-3
-1.172816265668E+0	2.279321187759E-3	4.390907299348E-3
-1.170842289070E+0	3.334562478389E-3	4.390907299348E-3
-1.168919245640E+0	3.461191433264E-3	4.390907299348E-3
-1.166966083422E+0	4.432013420643E-3	4.390907299348E-3
-1.164978265603E+0	4.685271330394E-3	4.390907299348E-3
-1.163038413670E+0	4.600852027144E-3	4.390907299348E-3
-1.161086573321E+0	4.600852027144E-3	4.390907299348E-3
-1.159128201369E+0	4.389803769018E-3	4.390907299348E-3
-1.157182626341E+0	4.516432723893E-3	4.390907299348E-3
-1.155214342929E+0	4.432013420643E-3	4.390907299348E-3
-1.153258492165E+0	4.305384465768E-3	4.390907299348E-3
-1.151303312460E+0	4.474223072268E-3	4.390907299348E-3
-1.149311354227E+0	3.165723871888E-3	4.390907299348E-3
-1.147339741935E+0	3.207933523513E-3	4.390907299348E-3
-1.145369713837E+0	4.854109936895E-3	4.390907299348E-3
-1.143431642436E+0	4.980738891770E-3	4.390907299348E-3
-1.141503673013E+0	5.191787149896E-3	4.390907299348E-3
-1.139516813136E+0	3.841078297891E-3	4.390907299348E-3
-1.137561745275E+0	3.587820388140E-3	4.390907299348E-3
-1.135574635874E+0	4.896319588520E-3	4.390907299348E-3
-1.133592333991E+0	3.925497601141E-3	4.390907299348E-3
-1.131632226198E+0	4.009916904391E-3	4.390907299348E-3
-1.129656518997E+0	5.149577498271E-3	4.390907299348E-3
-1.127723173063E+0	4.600852027144E-3	4.390907299348E-3
-1.125759432515E+0	3.461191433264E-3	4.390907299348E-3
-1.123740138891E+0	4.600852027144E-3	4.390907299348E-3
-1.121779244703E+0	5.233996801521E-3	4.390907299348E-3
-1.119807281518E+0	4.896319588520E-3	4.390907299348E-3
-1.117816612568E+0	5.065158195021E-3	4.390907299348E-3
-1.115871419389E+0	4.769690633645E-3	4.390907299348E-3
-1.113881491444E+0	4.811900285270E-3	4.390907299348E-3
-1.111929706260E+0	4.600852027144E-3	4.390907299348E-3
-1.109969228721E+0	4.094336207642E-3	4.390907299348E-3
-1.107959747864E+0	4.263174814142E-3	4.390907299348E-3
-1.106000768978E+0	4.347594117393E-3	4.390907299348E-3
-1.104011484511E+0	4.432013420643E-3	4.390907299348E-3
-1.102013291216E+0	4.432013420643E-3	4.390907299348E-3
-1.100046977807E+0	4.558642375519E-3	4.390907299348E-3
-1.098054430098E+0	4.009916904391E-3	4.390907299348E-3
-1.096076441456E+0	4.516432723893E-3	4.390907299348E-3
-1.094120777834E+0	4.305384465768E-3	4.390907299348E-3
-1.092108931509E+0	4.643061678769E-3	4.390907299348E-3
-1.090147643018E+0	4.980738891770E-3	4.390907299348E-3
-1.088173096264E+0	3.967707252766E-3	4.390907299348E-3
-1.086170905706E+0	4.263174814142E-3	4.390907299348E-3
-1.084211905639E+0	3.461191433264E-3	4.390907299348E-3
-1.082215297819E+0	5.022948543396E-3	4.390907299348E-3
-1.080219587424E+0	4.769690633645E-3	4.390907299348E-3
-1.078248003179E+0	4.052126556017E-3	4.390907299348E-3
-1.076231909368E+0	5.149577498271E-3	4.390907299348E-3
-1.074252478983E+0	4.094336207642E-3	4.390907299348E-3
-1.072254597128E+0	4.136545859267E-3	4.390907299348E-3
